latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_activity,calculated_host_listings_count,availability_365,availability_ratio,review_scores_rating,data_year,amenity_score,has_luxury_amenities,wifi,kitchen,air_conditioning,parking,pool,gym,pets_allowed,city,neighbourhood,room_type,property_type,instant_bookable,host_is_superhost,actual_price,predicted_price,mispricing_pct,pricing_status
35.60858,-82.48867,,,,,3,95,1.51,1.51,2,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28805,Entire home/apt,Apartment,Unknown,Unknown,325.0,130.5606,1.4892656612538493,Overpriced
30.4025,-97.72305,,,,,30,0,,0.0,6,80,0.2191780821917808,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78758,Entire home/apt,Apartment,Unknown,Unknown,75.0,115.16893,-0.3487826971647431,Underpriced
37.78585,-122.4073,,,,,1,4,0.09,0.09,61,284,0.7780821917808219,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Hotel room,Apartment,Unknown,Unknown,119.0,116.381744,0.02249713328387871,Fairly Priced
30.26532,-97.71774,,,,,2,94,2.09,2.09,3,236,0.6465753424657534,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Entire home/apt,Apartment,Unknown,Unknown,656.0,238.07643,1.755417646713104,Overpriced
30.29295,-97.71026,,,,,2,121,1.81,1.81,1,359,0.9835616438356164,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78722,Entire home/apt,Apartment,Unknown,Unknown,74.0,182.41144,-0.5943236848735658,Underpriced
35.56129,-82.50654,,,,,30,6,0.26,0.26,1,1,0.0027397260273972603,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28803,Entire home/apt,Apartment,Unknown,Unknown,75.0,76.911545,-0.024853808420833352,Fairly Priced
42.30370464676229,-71.11397057117235,2.0,1.0,1.0,1.0,1,7,0.78,0.78,1,255,0.6986301369863014,97.0,2023,4.0,0,1,1,1,0,0,0,1,Boston,Jamaica Plain,Private room,Condominium,f,f,61.0,74.016136,-0.17585538563696143,Underpriced
30.30949,-97.70602,,,,,2,1,0.02,0.02,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78723,Entire home/apt,Apartment,Unknown,Unknown,160.0,177.86063,-0.10041922487408926,Fairly Priced
38.89569,-76.97086,,,,,2,227,3.72,3.72,1,7,0.019178082191780823,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Union Station, Stanton Park, Kingman Park",Entire home/apt,Apartment,Unknown,Unknown,70.0,108.34792,-0.3539331638145845,Underpriced
42.35382532939101,-71.07671360394994,2.0,1.0,0.0,1.0,2,8,0.44,0.44,1,0,0.0,90.0,2023,2.0,0,1,1,0,0,0,0,0,Boston,Back Bay,Entire home/apt,Apartment,f,f,150.0,158.72878,-0.05499176203603594,Fairly Priced
40.69278,-73.94678,,,,,1,6,0.13,0.13,10,158,0.4328767123287671,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Private room,Apartment,Unknown,Unknown,65.0,74.88003,-0.13194476638299282,Fairly Priced
35.59789,-82.55547,,,,,1,69,0.79,0.79,11,326,0.8931506849315068,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28801,Entire home/apt,Apartment,Unknown,Unknown,330.0,232.77176,0.4176977541030998,Overpriced
40.63694,-73.97487,,,,,3,8,0.17,0.17,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Kensington,Private room,Apartment,Unknown,Unknown,70.0,56.546055,0.2379289801553766,Overpriced
38.91514,-77.04397,,,,,30,0,,0.0,173,46,0.12602739726027398,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,Apartment,Unknown,Unknown,103.0,168.65324,-0.3892794615402223,Underpriced
30.39141,-97.83946,,,,,30,0,,0.0,35,352,0.9643835616438357,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78730,Entire home/apt,Apartment,Unknown,Unknown,94.0,119.35444,-0.21242979348345453,Underpriced
40.81189,-73.94148,,,,,2,20,0.42,0.42,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Harlem,Private room,Apartment,Unknown,Unknown,64.0,65.78121,-0.027077820594230508,Fairly Priced
38.93729,-76.99312,,,,,31,1,0.01,0.01,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"North Michigan Park, Michigan Park, University Heights",Entire home/apt,Apartment,Unknown,Unknown,150.0,107.42219,0.3963595702597741,Overpriced
47.60116547612201,-122.32699851913424,3.0,1.0,1.0,1.0,1,1,0.45,0.45,1,72,0.19726027397260273,,2023,3.0,0,1,1,0,0,0,0,1,Seattle,International District,Entire home/apt,Apartment,f,f,130.0,124.76576,0.04195251624473546,Fairly Priced
40.68537,-73.8775,,,,,3,160,3.44,3.44,2,256,0.7013698630136986,,2019,0.0,0,0,0,0,0,0,0,0,New York,Cypress Hills,Entire home/apt,Apartment,Unknown,Unknown,75.0,110.83988,-0.32334825049963845,Underpriced
30.23706,-97.75863,,,,,3,11,0.57,0.57,1,180,0.4931506849315068,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,600.0,208.6458,1.875686961008895,Overpriced
42.36430462334565,-71.0561667377658,4.0,1.0,1.0,2.0,1,36,8.71,8.71,2,326,0.8931506849315068,83.0,2023,3.0,0,1,1,1,0,0,0,0,Boston,North End,Entire home/apt,Apartment,f,f,165.0,142.24052,0.16000697284612805,Overpriced
30.3895,-97.67437,,,,,1,0,,0.0,1,142,0.38904109589041097,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78753,Private room,Apartment,Unknown,Unknown,35.0,69.53205,-0.4966350128734691,Underpriced
38.91219,-77.01922,,,,,31,1,0.01,0.01,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Shaw, Logan Circle",Entire home/apt,Apartment,Unknown,Unknown,130.0,190.0474,-0.3159601013123622,Underpriced
37.755772,-122.400017,,,,,2,26,2.67,2.67,1,217,0.5945205479452055,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Potrero Hill,Entire home/apt,Apartment,Unknown,Unknown,154.0,256.6282,-0.3999100746052564,Underpriced
30.46616,-97.76787,,,,,1,13,0.53,0.53,2,87,0.23835616438356164,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78729,Private room,Apartment,Unknown,Unknown,56.0,48.496452,0.15472364075539993,Overpriced
30.25186,-97.78763,,,,,4,7,0.37,0.37,1,307,0.8410958904109589,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,875.0,291.84393,1.9981777955404196,Overpriced
40.64507,-73.95933,,,,,1,33,0.59,0.59,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Flatbush,Private room,Apartment,Unknown,Unknown,69.0,57.887665,0.19196378441669218,Overpriced
30.22252,-97.82821,,,,,4,57,2.58,2.58,2,305,0.8356164383561644,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78749,Entire home/apt,Apartment,Unknown,Unknown,514.0,166.84552,2.080694045245148,Overpriced
40.71985,-73.94015,,,,,2,19,0.32,0.32,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Greenpoint,Entire home/apt,Apartment,Unknown,Unknown,160.0,127.27031,0.25716673978127,Overpriced
30.25028,-97.74224,,,,,3,49,1.68,1.68,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,184.0,182.17284,0.010029836134531558,Fairly Priced
30.28888,-97.75083,,,,,1,2,0.1,0.1,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78705,Entire home/apt,Apartment,Unknown,Unknown,75.0,106.430244,-0.2953130908367548,Underpriced
37.78807,-122.4095,,,,,2,24,1.01,1.01,43,4,0.010958904109589041,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Entire home/apt,Apartment,Unknown,Unknown,147.0,152.81145,-0.038030181980380544,Fairly Priced
38.90256,-76.92791,,,,,1,29,1.63,1.63,2,349,0.9561643835616438,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Entire home/apt,Apartment,Unknown,Unknown,210.0,139.98335,0.5001783855567542,Overpriced
37.78553,-122.40933,,,,,1,96,1.03,1.03,46,69,0.18904109589041096,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Private room,Apartment,Unknown,Unknown,89.0,89.663765,-0.007402822689373727,Fairly Priced
40.71363,-73.96398,,,,,6,27,0.25,0.25,1,189,0.5178082191780822,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Entire home/apt,Apartment,Unknown,Unknown,125.0,198.84062,-0.37135581866899786,Underpriced
40.70212,-73.9851,,,,,3,8,0.16,0.16,2,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,DUMBO,Entire home/apt,Apartment,Unknown,Unknown,245.0,176.61746,0.38717880444088804,Overpriced
40.80193,-73.96703,,,,,4,75,0.93,0.93,1,15,0.0410958904109589,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper West Side,Private room,Apartment,Unknown,Unknown,80.0,94.49623,-0.1534053889087593,Underpriced
37.74038,-122.41327,,,,,30,94,0.61,0.61,1,155,0.4246575342465753,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Bernal Heights,Entire home/apt,Apartment,Unknown,Unknown,150.0,169.8709,-0.11697645638836149,Fairly Priced
30.25976,-97.72189,,,,,1,41,2.11,2.11,4,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Private room,Apartment,Unknown,Unknown,78.0,78.22418,-0.002865892909392373,Fairly Priced
37.71027,-122.44955,,,,,30,7,0.09,0.09,4,365,1.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Outer Mission,Private room,Apartment,Unknown,Unknown,60.0,60.604603,-0.009976186389325249,Fairly Priced
38.90669,-77.01833,,,,,31,27,0.83,0.83,94,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Shaw, Logan Circle",Entire home/apt,Apartment,Unknown,Unknown,339.0,230.43526,0.4711290471569458,Overpriced
37.74031,-122.41791,,,,,30,6,0.2,0.2,1,186,0.5095890410958904,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Bernal Heights,Entire home/apt,Apartment,Unknown,Unknown,117.0,157.70795,-0.2581223559699012,Underpriced
47.54543701256066,-122.31912746539508,2.0,1.0,1.0,1.0,1,34,2.02,2.02,1,93,0.2547945205479452,97.0,2023,3.0,1,1,1,0,1,0,0,0,Seattle,Georgetown,Private room,House,f,t,50.0,67.54294,-0.25973016116140674,Underpriced
47.56137397094919,-122.3884382372952,2.0,1.0,1.0,1.0,1,4,1.64,1.64,1,363,0.9945205479452055,95.0,2023,3.0,0,1,1,1,0,0,0,0,Seattle,Genesee,Shared room,Apartment,f,f,30.0,54.12685,-0.44574642845539325,Underpriced
47.618252846233766,-122.29846789003402,1.0,1.0,1.0,1.0,1,7,1.4,1.4,1,244,0.6684931506849315,94.0,2023,3.0,1,1,1,0,1,0,0,0,Seattle,Minor,Private room,Townhouse,f,f,60.0,59.128284,0.014742784332384417,Fairly Priced
37.77798,-122.44482,,,,,30,5,0.22,0.22,1,39,0.10684931506849316,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Western Addition,Entire home/apt,Apartment,Unknown,Unknown,190.0,147.8254,0.2853001454909921,Overpriced
30.27914,-97.75668,,,,,2,48,0.52,0.52,1,14,0.038356164383561646,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78703,Entire home/apt,Apartment,Unknown,Unknown,229.0,161.22519,0.420373585067803,Overpriced
40.68275,-73.96542,,,,,2,7,0.13,0.13,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Clinton Hill,Entire home/apt,Apartment,Unknown,Unknown,73.0,163.56299,-0.5536887607208854,Underpriced
47.70348161633171,-122.36984208789748,1.0,1.5,1.0,1.0,2,8,1.55,1.55,1,252,0.6904109589041096,98.0,2023,4.0,1,1,1,0,1,0,0,1,Seattle,Crown Hill,Private room,House,f,t,45.0,53.840782,-0.16420233529199793,Underpriced
30.36518,-97.99141,,,,,2,0,,0.0,4,363,0.9945205479452055,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78734,Entire home/apt,Apartment,Unknown,Unknown,679.0,350.6276,0.9365275626633848,Overpriced
30.23294,-97.7361,,,,,1,0,,0.0,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78741,Entire home/apt,Apartment,Unknown,Unknown,250.0,183.92982,0.35921403846433037,Overpriced
38.903381,-77.036858,,,,,2,97,6.57,6.57,20,206,0.5643835616438356,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,Apartment,Unknown,Unknown,141.0,203.6318,-0.3075737863776482,Underpriced
35.62568,-82.52125,,,,,2,3,0.2,0.2,26,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28804,Entire home/apt,Apartment,Unknown,Unknown,227.0,226.73064,0.001188032668913069,Fairly Priced
38.89706,-76.99897,,,,,2,172,3.34,3.34,1,69,0.18904109589041096,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Union Station, Stanton Park, Kingman Park",Private room,Apartment,Unknown,Unknown,60.0,95.01841,-0.36854342046849375,Underpriced
30.2714,-97.74759,,,,,2,6,0.48,0.48,13,62,0.16986301369863013,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78701,Entire home/apt,Apartment,Unknown,Unknown,192.0,226.30797,-0.1515985867474093,Underpriced
47.6139888733625,-122.32778916790994,2.0,1.0,1.0,1.0,2,48,1.46,1.46,3,365,1.0,97.0,2023,2.0,0,1,1,0,0,0,0,0,Seattle,Capitol Hill,Entire home/apt,Apartment,f,f,149.0,129.8933,0.14709538833038263,Fairly Priced
40.73381,-73.85366,,,,,7,2,0.15,0.15,1,140,0.3835616438356164,,2019,0.0,0,0,0,0,0,0,0,0,New York,Forest Hills,Private room,Apartment,Unknown,Unknown,50.0,57.595715,-0.13187985644279107,Fairly Priced
30.24411,-97.73858,,,,,2,22,0.34,0.34,21,322,0.8821917808219178,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,161.0,220.41785,-0.2695691277940568,Underpriced
40.68382,-73.9215,,,,,2,0,,0.0,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Bedford-Stuyvesant,Entire home/apt,Apartment,Unknown,Unknown,120.0,129.35185,-0.07229778501234428,Fairly Priced
37.76338,-122.47896,,,,,30,126,1.82,1.82,5,179,0.4904109589041096,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Outer Sunset,Private room,Apartment,Unknown,Unknown,60.0,64.8306,-0.07451106658024101,Fairly Priced
37.7906,-122.41904,,,,,30,4,0.2,0.2,7,364,0.9972602739726028,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Nob Hill,Entire home/apt,Apartment,Unknown,Unknown,150.0,160.64153,-0.06624392572695367,Fairly Priced
38.95641,-77.01254,,,,,31,0,,0.0,21,365,1.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Takoma, Brightwood, Manor Park",Shared room,Apartment,Unknown,Unknown,35.0,43.715263,-0.1993643111238398,Underpriced
30.26108,-97.77264,,,,,1,57,0.79,0.79,8,263,0.7205479452054795,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,112.0,191.70406,-0.41576614255387245,Underpriced
30.37022,-97.80274,,,,,1,0,,0.0,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78730,Entire home/apt,Apartment,Unknown,Unknown,188.0,157.02289,0.19727768464039014,Overpriced
30.24566,-97.74567,,,,,2,130,3.33,3.33,21,346,0.947945205479452,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,67.0,148.13783,-0.5477185077893169,Underpriced
42.34386190737302,-71.07419704066525,2.0,1.0,0.0,1.0,2,5,3.33,3.33,4,141,0.3863013698630137,100.0,2023,2.0,0,1,0,1,0,0,0,0,Boston,South End,Entire home/apt,Townhouse,f,f,160.0,147.66496,0.08353394739129047,Fairly Priced
47.666640041333274,-122.31648237770112,2.0,1.0,1.0,1.0,1,28,5.42,5.42,21,209,0.5726027397260274,94.0,2023,3.0,0,1,1,1,0,0,0,0,Seattle,University District,Private room,House,t,f,47.0,52.898994,-0.11151430206948015,Fairly Priced
30.25453,-97.74293,,,,,90,73,1.37,1.37,2,291,0.7972602739726027,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Private room,Apartment,Unknown,Unknown,55.0,59.258682,-0.07186596274517024,Fairly Priced
30.31249,-97.71457,,,,,2,1,0.1,0.1,2,171,0.4684931506849315,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78751,Private room,Apartment,Unknown,Unknown,66.0,78.98032,-0.16434882978917628,Underpriced
37.78184,-122.41586,,,,,30,3,0.06,0.06,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Downtown/Civic Center,Private room,Apartment,Unknown,Unknown,60.0,59.125103,0.01479738653851973,Fairly Priced
40.71972,-73.99986,,,,,2,125,2.14,2.14,2,340,0.9315068493150684,,2019,0.0,0,0,0,0,0,0,0,0,New York,SoHo,Private room,Apartment,Unknown,Unknown,135.0,140.66626,-0.04028158404912448,Fairly Priced
37.78543,-122.44533,,,,,1,2,0.08,0.08,5,341,0.9342465753424658,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Western Addition,Hotel room,Apartment,Unknown,Unknown,392.0,231.35126,0.6943932120094163,Overpriced
30.3199,-97.72957,,,,,29,4,0.17,0.17,81,364,0.9972602739726028,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78751,Shared room,Apartment,Unknown,Unknown,16.0,17.387554,-0.07980157273636954,Fairly Priced
37.77527,-122.39084,,,,,30,0,,0.0,24,317,0.8684931506849315,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,South of Market,Entire home/apt,Apartment,Unknown,Unknown,218.0,191.9478,0.1357254438991212,Fairly Priced
47.623282637008955,-122.32377651664234,2.0,1.0,1.0,1.0,2,67,2.26,2.26,18,333,0.9123287671232877,91.0,2023,3.0,0,1,1,1,0,0,0,0,Seattle,Capitol Hill,Private room,House,f,f,68.0,77.74102,-0.12530090520096282,Fairly Priced
40.68337,-73.8431,,,,,1,0,,0.0,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Ozone Park,Private room,Apartment,Unknown,Unknown,45.0,54.052666,-0.16747861722385318,Underpriced
47.56168142907604,-122.272122827975,2.0,1.0,1.0,1.0,2,148,2.52,2.52,1,363,0.9945205479452055,96.0,2023,4.0,1,1,0,1,1,0,0,1,Seattle,Columbia City,Private room,House,f,f,65.0,66.86434,-0.02788245105597953,Fairly Priced
30.26178,-97.77255,,,,,1,123,7.35,7.35,3,338,0.9260273972602739,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,67.0,108.59003,-0.38300042885912794,Underpriced
30.23452,-97.75061,,,,,2,0,,0.0,1,89,0.24383561643835616,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,600.0,315.8455,0.8996630312692488,Overpriced
40.76985,-73.95815,,,,,2,17,0.21,0.21,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Upper East Side,Entire home/apt,Apartment,Unknown,Unknown,200.0,156.38843,0.278867003763853,Overpriced
40.74265,-73.89781,,,,,2,61,0.93,0.93,1,353,0.9671232876712329,,2019,0.0,0,0,0,0,0,0,0,0,New York,Woodside,Private room,Apartment,Unknown,Unknown,79.0,72.45338,0.09035635772726876,Fairly Priced
40.71896,-73.95423,,,,,3,5,0.16,0.16,2,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Williamsburg,Private room,Apartment,Unknown,Unknown,118.0,79.88742,0.4770786067888046,Overpriced
30.2423,-97.78222,,,,,1,2,0.03,0.03,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Private room,Apartment,Unknown,Unknown,100.0,88.11263,0.13491104370998985,Fairly Priced
30.25392,-97.72655,,,,,2,53,2.06,2.06,1,343,0.9397260273972603,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Entire home/apt,Apartment,Unknown,Unknown,726.0,256.94632,1.8254928935603603,Overpriced
37.7587,-122.5088,,,,,4,143,1.09,1.09,1,56,0.15342465753424658,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Outer Sunset,Entire home/apt,Apartment,Unknown,Unknown,277.0,240.92781,0.14972198199493394,Fairly Priced
30.26337,-97.7172,,,,,5,110,1.53,1.53,2,25,0.0684931506849315,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Entire home/apt,Apartment,Unknown,Unknown,165.0,179.79785,-0.0823027162666406,Fairly Priced
38.91216,-77.02359,,,,,2,289,3.31,3.31,1,171,0.4684931506849315,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Shaw, Logan Circle",Entire home/apt,Apartment,Unknown,Unknown,278.0,184.75351,0.5047075463953354,Overpriced
30.31219,-97.75153,,,,,4,2,0.04,0.04,2,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78731,Entire home/apt,Apartment,Unknown,Unknown,315.0,216.39423,0.45567654791288886,Overpriced
42.35452544933531,-71.13657899368661,1.0,1.5,1.0,1.0,1,1,1.0,1.0,5,365,1.0,100.0,2023,2.0,0,1,0,1,0,0,0,0,Boston,Allston-Brighton,Private room,House,f,f,45.0,55.648594,-0.19135423118197936,Underpriced
30.25565,-97.74607,,,,,1,18,0.38,0.38,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,150.0,173.12856,-0.13359179979328675,Fairly Priced
30.25042,-97.75066,,,,,2,3,0.15,0.15,39,99,0.27123287671232876,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,213.0,248.53352,-0.14297275896888567,Fairly Priced
37.79181,-122.40882,,,,,2,2,0.05,0.05,41,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Chinatown,Entire home/apt,Apartment,Unknown,Unknown,95.0,162.934,-0.41694184973782183,Underpriced
30.26241,-97.6269,,,,,2,22,1.09,1.09,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78725,Entire home/apt,Apartment,Unknown,Unknown,49.0,131.83398,-0.6283204195617713,Underpriced
38.95541,-77.01277,,,,,90,27,0.54,0.54,1,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Brightwood Park, Crestwood, Petworth",Entire home/apt,Apartment,Unknown,Unknown,110.0,104.22503,0.05540867739898366,Fairly Priced
42.31961968865941,-71.10482911031056,3.0,1.0,1.0,2.0,2,127,5.08,5.08,2,334,0.915068493150685,97.0,2023,4.0,1,1,1,1,1,0,0,0,Boston,Jamaica Plain,Entire home/apt,Apartment,t,t,114.0,147.55072,-0.22738432022555805,Underpriced
40.66516,-73.9794,,,,,2,166,2.49,2.49,1,78,0.2136986301369863,,2019,0.0,0,0,0,0,0,0,0,0,New York,South Slope,Private room,Apartment,Unknown,Unknown,72.0,68.96532,0.04400303470730761,Fairly Priced
47.663122285899576,-122.30983960674465,2.0,1.0,1.0,1.0,1,9,4.74,4.74,21,324,0.8876712328767123,96.0,2023,3.0,1,1,1,0,1,0,0,0,Seattle,University District,Private room,House,t,f,43.0,53.707916,-0.19937314655767568,Underpriced
40.82878,-73.94625,,,,,1,1,0.02,0.02,1,0,0.0,,2019,0.0,0,0,0,0,0,0,0,0,New York,Harlem,Private room,Apartment,Unknown,Unknown,50.0,65.79334,-0.24004469097535677,Underpriced
42.341130819581544,-71.15979540402338,1.0,2.0,1.0,1.0,10,0,,0.0,1,16,0.043835616438356165,,2023,3.0,0,1,1,1,0,0,0,0,Boston,Allston-Brighton,Private room,House,f,f,125.0,45.27457,1.7609317706589829,Overpriced
37.7855,-122.4651,,,,,1,83,1.14,1.14,2,354,0.9698630136986301,,2023,0.0,0,0,0,0,0,0,0,0,San Francisco,Inner Richmond,Entire home/apt,Apartment,Unknown,Unknown,357.0,252.3181,0.4148806606998982,Overpriced
47.60689720228564,-122.34068376679512,3.0,1.0,1.0,1.0,2,18,2.83,2.83,3,112,0.30684931506849317,96.0,2023,3.0,0,1,1,1,0,0,0,0,Seattle,Pike Place Market,Entire home/apt,Apartment,f,t,156.0,150.05219,0.03963830942604196,Fairly Priced
47.650204029734105,-122.41388180739214,2.0,1.0,1.0,1.0,1,17,0.89,0.89,2,365,1.0,79.0,2023,4.0,1,1,1,1,1,0,0,0,Seattle,Magnolia,Private room,House,f,f,99.0,86.0263,0.15081087643902044,Overpriced
47.67120131901316,-122.34993933187468,6.0,1.5,3.0,3.0,2,4,0.66,0.66,2,92,0.25205479452054796,95.0,2023,4.0,1,1,1,0,1,0,0,1,Seattle,Phinney Ridge,Entire home/apt,House,f,t,165.0,169.24507,-0.025082393098589072,Fairly Priced
38.95768,-77.00017,,,,,31,42,0.78,0.78,2,0,0.0,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room,Apartment,Unknown,Unknown,38.0,58.46218,-0.3500071449498255,Underpriced
30.34047,-97.72852,,,,,2,7,0.1,0.1,20,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78757,Entire home/apt,Apartment,Unknown,Unknown,133.0,167.59929,-0.2064405473267098,Underpriced
35.62662,-82.53428,,,,,6,9,0.19,0.19,1,238,0.6520547945205479,,2020,0.0,0,0,0,0,0,0,0,0,Asheville,28804,Entire home/apt,Apartment,Unknown,Unknown,271.0,237.60425,0.1405519986601276,Fairly Priced
38.89817,-77.05123,,,,,32,0,,0.0,221,169,0.46301369863013697,,2023,0.0,0,0,0,0,0,0,0,0,Washington D.C.,"West End, Foggy Bottom, GWU",Entire home/apt,Apartment,Unknown,Unknown,192.0,180.15314,0.06575995831454427,Fairly Priced
30.27064,-97.72625,,,,,1,6,0.17,0.17,1,0,0.0,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78702,Private room,Apartment,Unknown,Unknown,100.0,80.08263,0.2487102954388044,Overpriced
47.62229768708468,-122.30679299921148,1.0,1.0,1.0,1.0,1,0,,0.0,1,365,1.0,,2023,4.0,1,1,1,0,0,1,0,0,Seattle,Stevens,Private room,Apartment,f,f,50.0,84.04277,-0.4050648286520256,Underpriced
42.34193791016164,-71.07873717795975,4.0,1.5,1.0,2.0,3,2,2.0,2.0,1,0,0.0,100.0,2023,3.0,0,1,1,1,0,0,0,0,Boston,South End,Entire home/apt,Apartment,f,f,250.0,215.27086,0.16132764757221635,Overpriced
30.24604,-97.75066,,,,,90,0,,0.0,1,79,0.21643835616438356,,2020,0.0,0,0,0,0,0,0,0,0,Austin,78704,Entire home/apt,Apartment,Unknown,Unknown,217.0,123.82335,0.7524966151715976,Overpriced
40.763,-73.98911,,,,,2,100,1.31,1.31,1,63,0.1726027397260274,,2019,0.0,0,0,0,0,0,0,0,0,New York,Hell's Kitchen,Private room,Apartment,Unknown,Unknown,85.0,109.74039,-0.2254446849295031,Underpriced
